business_age_years,num_employees,gst_filing_rate,avg_monthly_revenue,revenue_growth_6m,cash_flow_volatility,upi_txn_volume_monthly,vendor_payment_delay_days,utility_payment_ontime_rate,bank_balance_avg,loan_amount,loan_tenure_months,interest_rate,previous_loans_count,previous_default_count,default,financial_health_score,loan_to_revenue_ratio,payment_behavior_score,is_mature_business,digital_adoption_score,revenue_stress,high_risk_loan,balance_to_loan_ratio,repeat_defaulter,monthly_emi_burden,industry_Construction,industry_Food,industry_Manufacturing,industry_Retail,industry_Services,industry_Technology,location_tier_Tier1,location_tier_Tier2,location_tier_Tier3
11,30,0.7403792004363012,2838775.2064543148,0.2814402654638969,0.6688407947516964,3844,16,0.9462382736129656,567006.0590640515,3899399,60,11.267357008496596,2,1,0,0.6698,1.3736,0.8842,1,0.9691,0,0,0.1454,1,0.0229,False,False,False,True,False,False,True,False,False
12,138,0.8475603003304863,3997728.9466241454,-0.2048469394322791,0.7342925675244919,4465,15,0.6283382280315952,97956.54222087348,3984108,12,20.4580401476053,2,0,1,0.5524,0.9966,0.7308,1,0.9867,1,0,0.0246,0,0.083,True,False,False,False,False,False,False,False,True
10,103,0.7795316229960336,704173.1766563974,0.2398397656097722,0.819241155277933,2843,44,0.5281795963922044,334986.18706213793,650330,36,11.366334123489578,0,2,1,0.5616,0.9235,0.5196,1,0.9337,0,0,0.5151,1,0.0257,False,False,True,False,False,False,False,False,True
8,7,0.7700734703382401,409920.511005729,-0.3055719203063645,0.7194580209352371,4725,47,0.4613394144479142,854477.6444127919,1677368,60,23.853313262833787,1,1,1,0.4836,4.0919,0.4696,1,0.9934,1,0,0.5094,1,0.0682,False,False,False,False,True,False,False,True,False
9,164,0.4043295464226452,979648.4989099668,0.2201371599606871,0.8747162543234112,4607,23,0.8630493651719169,270810.3924275985,1033213,48,21.728855281650954,1,2,0,0.502,1.0547,0.8037,1,0.9904,0,0,0.2621,1,0.022,False,False,True,False,False,False,False,False,True
4,163,0.5422899780501115,3743127.297967056,0.1134067340104331,0.7234710104508999,527,64,0.6813462911090882,275435.65352899075,4134113,24,19.926394994257848,3,2,1,0.5213,1.1045,0.4851,0,0.736,0,0,0.0666,1,0.046,False,False,True,False,False,False,True,False,False
5,167,0.3300385908621359,2978818.076683408,-0.2860942844236916,0.8924680758905614,710,32,0.899454269161154,1936184.3384775463,2704643,48,17.6711705579189,4,0,0,0.4075,0.908,0.7719,1,0.771,1,0,0.7159,0,0.0189,False,False,False,False,True,False,False,True,False
8,164,0.8036338252235251,2725943.537110657,0.2491036348645997,0.2237997147884268,1764,3,0.5356942920549773,859923.7527624405,1247723,36,12.259497052543454,2,1,0,0.6908,0.4577,0.7512,1,0.8777,0,0,0.6892,1,0.0127,False,False,False,False,False,True,False,False,True
9,109,0.9668101869221932,1284925.4784272532,0.0465571570340758,0.4998768195809571,254,0,0.8071408220994547,813428.0722485142,3109796,48,10.348648140725343,2,0,0,0.7085,2.4202,0.9036,1,0.6506,0,0,0.2616,0,0.0504,False,False,False,False,True,False,False,True,False
15,20,0.484877273125353,1694571.1464719542,-0.1828849491829143,0.9445375397344178,4349,32,0.4708730229196768,542793.9531315658,1466839,48,15.634754656075296,0,1,1,0.3733,0.8656,0.5577,1,0.9836,1,0,0.37,1,0.018,False,False,True,False,False,False,True,False,False
15,49,0.3613876964136165,4831130.814069544,-0.0466158442978227,0.6634203642884441,1379,73,0.4538504104808618,1029769.846623862,1481838,24,14.741233940699182,0,2,1,0.4095,0.3067,0.3214,1,0.8488,0,0,0.6949,1,0.0128,False,False,False,False,True,False,False,False,True
16,96,0.6328990537275575,1241094.8723104591,0.0921021056389296,0.8407770061903316,1831,61,0.4800399102170509,1196169.1542995258,1677513,48,18.95445430691312,4,2,1,0.4815,1.3516,0.4011,1,0.8821,0,0,0.7131,1,0.0282,False,False,False,False,False,True,False,False,True
14,59,0.8996887561892981,4513144.845112688,-0.308445772735618,0.0773544144495697,2135,2,0.8853407803361844,842189.1886993906,1389209,60,11.13639114577177,0,1,0,0.7352,0.3078,0.9316,1,0.9001,1,0,0.6062,1,0.0051,False,False,False,True,False,False,False,False,True
8,177,0.6863819366902457,2923630.947065796,0.5576094831283542,0.8345821087115936,3483,44,0.793371841259584,793678.9477456189,2547408,12,17.212991239028867,0,1,1,0.6313,0.8713,0.6522,1,0.9576,0,0,0.3116,1,0.0726,False,False,False,False,True,False,False,False,True
18,90,0.3327440051330793,660317.5085376767,0.2655621562121212,0.6779419111148879,1108,20,0.4995783351601949,1403849.1004516692,4730317,24,19.246928319330017,2,2,1,0.454,7.1637,0.6387,1,0.8232,0,1,0.2968,1,0.2985,False,False,False,False,True,False,False,False,True
10,26,0.9819905683695622,2363196.2718675868,-0.297465018712304,0.2036798905889396,3998,63,0.6308633264111112,1900055.634763376,1479398,36,13.133977009952464,4,2,0,0.6854,0.626,0.4654,1,0.9737,1,0,1.2843,1,0.0174,False,False,True,False,False,False,True,False,False
6,36,0.8800549369738204,4745316.150936335,0.4228621843284594,0.0731128607812369,263,72,0.858211605853874,1756865.9212553466,4573077,60,20.59022120177043,2,0,1,0.8345,0.9637,0.5291,1,0.6547,0,0,0.3842,0,0.0161,False,False,False,True,False,False,True,False,False
12,171,0.3921158539360571,2121899.710779925,-0.0774450690538546,0.2839339203130875,4222,56,0.5714046336483324,246054.33114172425,694934,36,15.193564539580189,2,2,1,0.5135,0.3275,0.4746,1,0.9801,0,0,0.3541,1,0.0091,False,True,False,False,False,False,False,True,False
2,126,0.9452584295524562,4323763.495707343,0.1967995367131838,0.8741960230934932,1152,39,0.9527582273878574,1308094.2540308067,2735837,24,11.020781986104351,0,2,0,0.6788,0.6327,0.7597,0,0.8277,0,0,0.4781,1,0.0264,False,True,False,False,False,False,True,False,False
7,43,0.615481802023632,1319322.0385259532,-0.1228571584204267,0.6513196448302578,909,61,0.9487616748101544,24024.74887701088,1178127,24,11.518935728005546,2,1,1,0.5757,0.893,0.6355,1,0.7999,1,0,0.0204,1,0.0372,True,False,False,False,False,False,False,True,False
16,99,0.5603285934024589,2876064.6514118463,0.3334059449146072,0.8775221938549919,2144,42,0.7317404954168341,1269852.6369281542,4021743,48,12.82292538450243,4,0,1,0.539,1.3983,0.6325,1,0.9006,0,0,0.3157,0,0.0291,False,False,False,False,True,False,False,True,False
3,33,0.6227373313690316,4227067.68809977,0.3230089750001023,0.4515357042448334,3183,87,0.7791845614912689,934063.6419606165,1523898,24,10.950957175105598,0,0,0,0.6508,0.3605,0.4063,0,0.947,0,0,0.6129,0,0.015,False,False,False,False,True,False,False,True,False
13,100,0.884200369809663,4607407.783789992,0.1520434568724179,0.8929643857117169,4152,45,0.7919310120326979,987314.9741642278,3146256,36,17.225253284417708,4,1,1,0.6179,0.6829,0.646,1,0.9782,0,0,0.3138,1,0.019,False,False,False,True,False,False,True,False,False
3,97,0.7616357748007501,2454825.6673989384,-0.1590744075284219,0.466663833900505,4394,71,0.5550810746530455,1180170.959625702,3081520,24,23.21168820002513,1,1,1,0.5723,1.2553,0.3831,0,0.9848,1,0,0.383,1,0.0523,False,False,False,False,False,True,False,False,True
18,173,0.3414739166798092,3216456.105619874,-0.1462961924878545,0.233829251976501,2352,23,0.6191928332343922,1487884.2087649498,3445222,12,22.389132728124057,4,0,0,0.5076,1.0711,0.6818,1,0.9115,1,0,0.4319,0,0.0893,False,True,False,False,False,False,True,False,False
11,45,0.9703230597813196,64751.6473725382,-0.017137203305057,0.1862541177660026,1596,23,0.4815646662939308,1461621.0272694093,808664,48,13.518186751743327,4,1,0,0.6976,12.4887,0.613,1,0.866,0,1,1.8075,1,0.2602,True,False,False,False,False,False,False,True,False
8,88,0.4034488934348224,1303455.3721912785,-0.2549878326037147,0.9444306317315398,2246,9,0.9549228049923214,98513.27277789472,805821,24,21.902374486824133,3,1,0,0.4349,0.6182,0.9275,1,0.9061,1,0,0.1223,1,0.0258,False,False,False,True,False,False,False,False,True
6,143,0.8218975662147456,1429624.9135473815,-0.0623442868090764,0.3504763953271138,3633,67,0.8343096632173312,1475623.8287399716,404583,12,23.28735590247582,4,0,1,0.684,0.283,0.5449,1,0.9625,0,0,3.6473,0,0.0236,False,False,False,False,True,False,False,False,True
1,95,0.7452955712996916,512790.4076894325,0.2843546012483124,0.1940477227858289,859,56,0.4278137597995886,1661333.801531616,4593504,36,13.059590675163316,2,1,0,0.663,8.9579,0.4028,0,0.7933,0,1,0.3617,1,0.2488,False,True,False,False,False,False,False,True,False
1,17,0.4312696335625925,1434490.3161170343,0.4308452800594212,0.0575675878016769,755,43,0.72963247005875,145663.5226268489,3399953,36,22.531915639505577,2,1,0,0.6784,2.3701,0.6259,0,0.7782,0,0,0.0428,1,0.0658,True,False,False,False,False,False,True,False,False
8,140,0.4195124532791347,1639554.0636377886,-0.0674177095066386,0.3070126098766601,4054,72,0.6058442408427755,652663.7353485958,3654808,12,23.96015049728356,0,0,1,0.5255,2.2291,0.4029,1,0.9754,0,0,0.1786,0,0.1858,False,False,True,False,False,False,False,True,False
5,22,0.9092293155932843,4845391.895862557,-0.166409741745636,0.8502045292422851,2372,74,0.8891727262368455,1586207.512895741,1551879,12,20.86391304721653,1,0,1,0.6056,0.3203,0.5335,1,0.9125,1,0,1.0221,0,0.0267,False,True,False,False,False,False,True,False,False
16,151,0.593786446449718,3359581.7837761464,0.4326425783351343,0.5306083886095715,243,47,0.6062800527001077,991282.5632463876,4704570,24,14.5484614596769,0,1,1,0.6082,1.4003,0.542,1,0.6454,0,0,0.2107,1,0.0583,True,False,False,False,False,False,True,False,False
11,90,0.7582035599218969,2158725.143110904,0.4907040273859212,0.6191915463724594,2700,76,0.786490074760537,1392833.2269318125,2640105,48,17.932394871210505,4,2,0,0.6845,1.223,0.471,1,0.9277,0,0,0.5276,1,0.0255,False,False,False,True,False,False,False,True,False
5,78,0.6528497026996712,4940869.580442771,0.0100215233120642,0.8801519935014795,4641,26,0.4994442000739436,1009608.4571202876,985089,48,14.144893061602238,4,2,1,0.4712,0.1994,0.6053,1,0.9913,0,0,1.0249,1,0.0042,False,False,True,False,False,False,False,True,False
4,140,0.8091474619531716,808499.9851613254,-0.3730958461503662,0.5115559262963263,1321,29,0.7352532937894353,1956662.6751182503,261805,60,23.937399891983077,2,1,1,0.5815,0.3238,0.7065,0,0.8438,1,0,7.4737,1,0.0054,True,False,False,False,False,False,False,True,False
6,114,0.6354696625275313,2406453.4099558988,0.2949616208941519,0.8044518612673531,2309,45,0.5763314395321295,1873024.2150040595,227873,12,9.551725184421382,4,1,0,0.5393,0.0947,0.5382,1,0.9093,0,0,8.2196,1,0.0079,True,False,False,False,False,False,False,True,False
14,68,0.5011659406788979,3252957.9248927943,0.3840332361831294,0.3414499502687182,112,11,0.4989330534175077,569479.0313933361,4809845,36,22.342745038579626,4,2,0,0.5895,1.4786,0.6884,1,0.555,0,0,0.1184,1,0.0411,False,False,False,False,True,False,False,False,True
19,110,0.5543683596975475,325124.1406961812,-0.3819757468355598,0.929391676557098,1609,59,0.7715554881618736,777910.7952695531,4756153,60,9.655496065258315,2,0,1,0.4274,14.6287,0.558,1,0.8669,1,1,0.1636,0,0.2438,False,False,False,False,False,True,False,False,True
9,179,0.9013543861152398,3599144.347511438,0.1950308533415131,0.1209324861612071,1913,18,0.7831847200092255,868378.535692284,714443,12,9.154066253772529,1,2,1,0.7821,0.1985,0.7916,1,0.8872,0,0,1.2155,1,0.0165,False,True,False,False,False,False,False,True,False
12,125,0.6276242850459088,544343.3969638499,0.1883687582441749,0.7023465729619381,2235,67,0.990012268680272,217366.62255773396,2534628,12,23.06906250626997,4,2,1,0.6241,4.6563,0.6228,1,0.9055,0,0,0.0858,1,0.388,False,False,False,False,True,False,True,False,False
11,141,0.4494145325712264,744397.4275684009,-0.0212920912520859,0.644509658084265,3782,53,0.8014636357966693,814109.1442900978,1310405,60,21.942870030557017,3,0,1,0.513,1.7604,0.6063,1,0.9672,0,0,0.6213,0,0.0293,False,False,True,False,False,False,False,True,False
14,57,0.9542237716540772,840463.0866873162,0.3497673258508377,0.2225043552657352,371,33,0.7094259631162769,1551947.1641613888,3101167,48,14.104207051883384,1,1,1,0.7861,3.6898,0.6714,1,0.6949,0,0,0.5004,1,0.0769,False,False,False,False,False,True,True,False,False
16,55,0.8576203195488639,4648004.641944813,0.0281790381143606,0.3999595989618823,4931,86,0.9475725058508498,1695323.6000837416,799664,12,23.341748918928744,1,0,0,0.721,0.172,0.496,1,0.9984,0,0,2.12,0,0.0143,True,False,False,False,False,False,False,True,False
1,82,0.3389663022393394,3432015.9484339305,0.276775951791364,0.3315462050993057,2914,89,0.8969684912130735,1773404.1733721397,3109304,60,21.85878160378586,2,1,0,0.6063,0.906,0.454,0,0.9366,0,0,0.5704,1,0.0151,False,False,False,False,True,False,False,True,False
13,107,0.9992600733863624,3294366.130460365,0.1171173046351519,0.1350435814992458,3599,6,0.7292477670641072,38972.41034123489,771423,24,22.480734574209805,0,1,0,0.7862,0.2342,0.8313,1,0.9614,0,0,0.0505,1,0.0098,False,False,False,False,False,True,False,True,False
13,156,0.7864486875080716,2799692.807501711,-0.1515353952971561,0.5763092206557571,2926,81,0.7068094466444843,1579724.0171092332,4898210,24,17.724290037008675,4,2,0,0.5893,1.7496,0.4034,1,0.9371,1,0,0.3225,1,0.0729,False,True,False,False,False,False,False,True,False
2,102,0.4121866193284108,1499389.693540759,0.2065008630101317,0.9443028610086488,4273,41,0.965181511429526,1010229.0921256169,4217829,36,23.354092311372916,4,0,1,0.5088,2.813,0.7548,0,0.9816,0,0,0.2395,0,0.0781,False,False,True,False,False,False,True,False,False
4,172,0.4660173769090174,3123404.0377667896,0.3369084948458416,0.5536293269480503,1745,67,0.7702762263753584,420256.6982089917,4750983,48,21.04852421994737,0,1,0,0.5837,1.5211,0.5129,0,0.8765,0,0,0.0885,1,0.0317,False,False,False,True,False,False,False,True,False
6,147,0.7847118368690829,2080241.113448767,0.5739056734370036,0.5407339161914257,2823,52,0.8282675015017041,1002502.5947977576,341006,60,23.06926933677445,4,0,1,0.729,0.1639,0.6252,1,0.9329,0,0,2.9398,0,0.0027,False,False,False,False,True,False,False,True,False
5,174,0.8458327386953854,769809.9429584437,-0.0198910531975865,0.0862823366190934,1358,7,0.4520074252883219,1690078.3286967666,434699,48,12.863419498917551,3,1,1,0.6739,0.5647,0.6871,1,0.847,0,0,3.8879,1,0.0118,False,False,True,False,False,False,False,True,False
3,111,0.4673251602048642,3463506.5871222788,-0.3355274553336489,0.1752982010273214,456,21,0.8309833727495555,874156.2418436458,2378152,48,16.747512293661835,0,0,0,0.571,0.6866,0.7988,0,0.7191,1,0,0.3676,0,0.0143,False,False,False,True,False,False,False,True,False
1,107,0.4798781977294896,691431.7312531174,0.5879712212213518,0.5118971801920349,4571,25,0.55880910532401,1981017.5503920575,4119905,60,21.948773851804464,2,0,0,0.5915,5.9585,0.6405,0,0.9895,0,1,0.4808,0,0.0993,False,False,False,False,True,False,False,True,False
4,102,0.5149844864104426,993809.4760548075,0.2238066594255362,0.936660707765664,4421,76,0.4693227539237751,1237199.537490325,3591455,12,17.485800133433877,0,1,1,0.4446,3.6138,0.3124,0,0.9856,0,0,0.3445,1,0.3012,False,False,True,False,False,False,False,True,False
2,3,0.7186128553856457,4097611.5936456495,0.5464504581607692,0.838946961915673,4541,62,0.909799665283186,984629.701600026,1782553,24,20.91702458078525,1,0,1,0.6617,0.435,0.6105,0,0.9887,0,0,0.5524,0,0.0181,False,False,True,False,False,False,False,True,False
5,148,0.4202713248108938,3317579.625819512,-0.2961729139888807,0.3561882092358507,2451,45,0.8147146519916476,596829.7624560283,4278675,36,23.58300299816344,2,1,1,0.5234,1.2897,0.6574,1,0.9163,1,0,0.1395,1,0.0358,False,False,False,False,False,True,True,False,False
3,25,0.3729702392193442,3173406.2133575296,-0.0579661601295423,0.5387038288053148,2240,80,0.6445385873428783,31991.6146516719,1259487,12,20.97072392875905,1,1,0,0.4744,0.3969,0.3778,0,0.9058,0,0,0.0254,1,0.0331,False,False,False,False,True,False,True,False,False
9,75,0.7752048623598594,2120103.782496484,-0.2660633011272757,0.5474320000287229,3514,43,0.6588500357248399,1224991.2298117157,2557904,48,13.388074119480994,2,0,0,0.5649,1.2065,0.5905,1,0.9586,1,0,0.4789,0,0.0251,False,False,True,False,False,False,False,True,False
6,184,0.845368557855219,2011588.5652848876,0.4355101545820594,0.6668245514859649,889,61,0.5182706333258899,1159216.1372491715,4087485,48,10.339840539020216,0,2,1,0.6392,2.032,0.4202,1,0.7973,0,0,0.2836,1,0.0423,True,False,False,False,False,False,True,False,False
18,61,0.6506505830915538,3466799.915467736,0.4803427414293161,0.6690038371152247,3524,35,0.4057305972797652,1038460.566912726,4906052,60,12.72757579960892,1,0,0,0.5646,1.4152,0.5084,1,0.9589,0,0,0.2117,0,0.0236,False,False,False,False,True,False,False,True,False
6,123,0.5546828971878697,3713027.416114776,0.1013116998750204,0.7608132395473763,747,40,0.609615483741626,1080031.8634175395,128500,24,18.77326238479212,2,1,1,0.5014,0.0346,0.5826,1,0.7769,0,0,8.4049,1,0.0014,False,False,True,False,False,False,False,False,True
19,55,0.6024298994685334,2575555.3517033374,-0.2133937823379695,0.0724739223557141,2044,78,0.4890486158095513,1688609.518576489,1984167,24,8.669637600379751,4,1,1,0.582,0.7704,0.3112,1,0.895,1,0,0.851,1,0.0321,False,False,False,False,False,True,False,False,True
12,163,0.5718854837103663,4847882.759525205,-0.2728810309602915,0.8993121715737011,2567,81,0.6530360774123891,640571.1500340593,552334,36,11.44064026998542,1,1,1,0.4314,0.1139,0.3765,1,0.9217,1,0,1.1598,1,0.0032,False,False,False,True,False,False,False,False,True
11,187,0.9719894357663724,4780712.816648416,0.1881641100802067,0.1130558413903219,1265,26,0.9002950527579751,1105005.3485604122,262943,12,13.566990999740678,3,0,0,0.8273,0.055,0.8057,1,0.8387,0,0,4.2025,0,0.0046,False,False,False,True,False,False,True,False,False
2,39,0.8376629336533981,2091525.9755631555,0.1063763245853005,0.4785441003292459,4281,69,0.4688526180416318,1363095.775458507,3682184,36,22.0659866262367,2,2,1,0.6153,1.7605,0.3511,0,0.9818,0,0,0.3702,1,0.0489,True,False,False,False,False,False,False,False,True
15,185,0.4456610503950772,4112080.15870161,0.2947891023676675,0.8776213487231384,4510,40,0.4550521612816879,427539.6645878363,3115353,48,9.290564300005466,4,2,0,0.4434,0.7576,0.5053,1,0.9879,0,0,0.1372,1,0.0158,False,False,False,False,True,False,False,True,False
12,83,0.5689324064377861,2739175.815912156,-0.0947927373800088,0.4889019463079717,2339,4,0.9412613319793371,1850390.6359435776,770328,48,9.27401047727009,4,1,1,0.5969,0.2812,0.9484,1,0.9108,0,0,2.4021,1,0.0059,False,False,False,False,False,True,False,True,False
12,195,0.6808086039541767,2583191.643408014,0.0023679950243622,0.1072731508098051,390,56,0.847083737462994,1476873.8243000824,4314689,24,17.052629499724308,0,1,1,0.7026,1.6703,0.6124,1,0.7008,0,0,0.3423,1,0.0696,False,False,True,False,False,False,True,False,False
9,34,0.7290901034445818,322072.1038243266,-0.3786389261488426,0.2563160178307452,607,75,0.431841919370554,116057.84631058625,1351983,48,11.255376909188277,0,2,1,0.547,4.1978,0.2993,1,0.7526,1,0,0.0858,1,0.0875,False,False,True,False,False,False,False,False,True
2,113,0.627728727220137,2891174.816818136,0.2101430450755289,0.5708000798315804,447,28,0.4477422911545503,1731562.3288964787,4913638,12,12.254335292463017,1,1,0,0.5452,1.6995,0.5683,0,0.7167,0,0,0.3524,1,0.1416,False,False,False,True,False,False,True,False,False
3,169,0.8670886445083714,4507860.756287665,0.0231435213464777,0.1290754561090721,3312,11,0.8109545368893565,1860441.589266641,3411491,12,11.35565956517989,1,1,0,0.75,0.7568,0.8444,0,0.9517,0,0,0.5453,1,0.0631,False,False,False,False,False,True,False,False,True
12,150,0.8373242136207621,3911662.5535157057,0.5197646338134478,0.4313101379155667,2637,24,0.6222065212886116,1589403.3959652723,2544639,36,17.51491063275241,3,1,0,0.7173,0.6505,0.6778,1,0.9249,0,0,0.6246,1,0.0181,True,False,False,False,False,False,True,False,False
